date_publish,hostile_encounter,quantified_mass,death,buildings,attack,besieging,destroying,committing_crime,terrorism,killing,military_operation,firing,explosion,surrendering,violence,rebellion,subversion,counterattack,arson
2024-02-12 16:02:28,1.0,,,,,,,,,,,,,,,,,,
2023-11-09 00:01:00,3.0,1.0,,,1.0,,,,,1.0,,,,,,,,,
2023-11-29 15:16:41,3.0,3.0,,1.0,3.0,,,,4.0,9.0,,,,,,,,,
2023-11-08 09:43:46,2.0,,,,1.0,,,,1.0,1.0,,,,,,,,,
2024-02-14 12:01:40,1.0,6.0,,21.0,,,13.0,,,1.0,,,,,,,,,
2023-12-15 17:52:40,3.0,1.0,,2.0,5.0,,,1.0,1.0,2.0,,,,,,,,,
2023-12-12 10:03:45,2.0,2.0,1.0,,2.0,,,,,1.0,,,,,,,,,
2023-11-15 22:52:41,4.0,,,2.0,,,,,,,,,,,,,,,
2023-12-16 08:27:24,9.0,3.0,1.0,2.0,9.0,,2.0,,,6.0,,,,,,,,,
2023-11-14 16:34:37,2.0,1.0,,,,,,,,,,,,,,,,,
2024-02-17 17:22:18,,,,,,,,,,,,,,,,,,,
2023-11-13 08:05:38,,,,,,,,,,,,1.0,,,,,,,
2024-02-18 21:52:38,3.0,2.0,,5.0,10.0,,,,,3.0,,1.0,,,,,,,
2023-11-09 11:00:13,8.0,1.0,1.0,,8.0,,,,,8.0,,,,,,,,,
2024-02-19 17:27:20,,1.0,1.0,6.0,3.0,,,,9.0,5.0,,,,,,,,,
2023-11-14 08:30:54,4.0,2.0,,,,,,,,,,1.0,,,,,,,
2024-02-13 16:54:55,6.0,,,,9.0,,3.0,1.0,,6.0,,,,,,,,,
2023-11-13 20:20:22,,,1.0,,,,,,,,,,,,,,,,
2023-11-03 01:10:53,7.0,6.0,,1.0,1.0,,,,,5.0,,,1.0,,,,,,
2023-11-28 22:05:52,4.0,3.0,,,1.0,,1.0,,1.0,2.0,,,,,,,,,
2024-01-03 12:14:56,1.0,,,,3.0,,,1.0,,1.0,,,,,,,,,
2024-02-14 15:47:14,,,,,,,,,,,,,,,,,,,
2023-12-27 05:00:56,4.0,7.0,4.0,1.0,7.0,,2.0,,,3.0,,,,,,,,,
2024-01-18 15:00:03,4.0,4.0,,2.0,8.0,,,6.0,1.0,6.0,,,,,,,,,
2023-12-10 19:00:29,,,,,,,,1.0,,,,,,,,,,,
2024-01-24 13:49:19,3.0,1.0,,,4.0,,,,,2.0,,,,,,,,,
2023-12-17 16:52:58,3.0,2.0,,7.0,11.0,1.0,4.0,,7.0,5.0,,,,,,,,,
2023-12-11 10:39:56,,,,,,,,,,,,,,,,,,,
2023-11-17 12:35:33,,3.0,,,1.0,,,,,1.0,,,,,,,,,
2023-12-24 01:13:11,4.0,4.0,1.0,4.0,,,1.0,,,1.0,,,,,,,,,
2023-11-24 00:45:26,1.0,2.0,,,2.0,,,,,,,,,,,,,,
2023-12-02 22:59:52,,1.0,,2.0,2.0,,,,,,,,,,,,,,
2023-12-18 02:35:03,,1.0,1.0,,,,,,,,,,,,,,,,
2023-12-25 22:12:18,,1.0,,8.0,,,,,,1.0,,,,,,,,,
2023-11-22 07:30:29,11.0,5.0,,2.0,6.0,1.0,6.0,,,7.0,,,,,,,,,
2023-11-20 06:42:30,11.0,2.0,,1.0,1.0,,,1.0,,,,,,,,,,,
2023-12-16 16:51:33,4.0,3.0,,1.0,10.0,,3.0,,,3.0,,,,,,,,,
2024-02-10 05:51:44,,,1.0,1.0,,,,,,,,,,,,,,,
2024-02-12 19:22:27,,2.0,,1.0,9.0,,,,,2.0,,,,,,,,,
2023-11-09 14:57:24,3.0,,1.0,,2.0,,,,2.0,,,1.0,,,,,,,
2023-11-18 19:29:41,1.0,2.0,,,6.0,,,,2.0,,,,,,,,,,
2023-11-16 05:18:41,3.0,4.0,,2.0,,,,,,,,,,,,,,,
2023-11-15 15:08:00,8.0,1.0,1.0,3.0,23.0,,,,,4.0,,,,,,,,,
2023-11-08 13:49:13,3.0,1.0,,2.0,3.0,,,,,,,,,,,,,,
2024-02-13 13:39:49,10.0,4.0,2.0,3.0,15.0,,3.0,,,6.0,,,,,,,,,
2023-11-15 04:54:00,3.0,1.0,,,2.0,,,,1.0,,,,,,,,,,
2024-01-19 15:00:05,7.0,,,3.0,2.0,,,,,,,,,,,,,,
2024-02-16 18:00:11,,,,,,,,,,,,,,,,,,,
2024-01-13 18:24:33,,,,,,,,,,,,,,,,,,,
2023-11-12 22:11:20,5.0,3.0,,2.0,1.0,1.0,,,,1.0,,,,,,,,,
2024-01-28 19:31:20,11.0,12.0,,3.0,11.0,,2.0,,,6.0,,1.0,,,,,,,
2023-11-17 07:49:04,,,,,,,,,,,,,,,,,,,
2023-11-15 08:45:20,,2.0,,11.0,,,,,,,,,,,,,,,
2024-01-07 04:42:32,2.0,3.0,,,2.0,,,,1.0,,,,,,,,,,
2023-12-16 02:01:02,3.0,1.0,,,5.0,,,,1.0,1.0,,,,,,,,,
2024-01-13 15:00:01,,5.0,,,5.0,,,2.0,,,,,,,,,,,
2023-11-21 00:01:40,2.0,1.0,,3.0,,,,,,,,,,,,,,,
2023-11-08 15:58:01,4.0,6.0,,11.0,3.0,,1.0,,,2.0,,,,,,,,,
2024-02-06 12:09:35,,,,,,,,,,,,,,,,,,,
2023-12-05 17:42:58,1.0,2.0,,,2.0,,,,,1.0,,,,,,,,,
2023-11-21 17:39:25,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,
2024-02-14 15:39:22,7.0,,,,,,,,,1.0,,,,,,,,,
2023-12-13 19:16:45,9.0,5.0,1.0,18.0,6.0,,,,,8.0,,,,,,,,,
2023-12-14 15:45:29,1.0,3.0,,2.0,,,,,2.0,,,,,,,,1.0,,
2023-11-12 00:55:56,,,,,,,,,,,,,,,,,,,
2023-11-07 02:12:23,,1.0,,1.0,3.0,,,,,,,,,,,,,,
2023-12-13 21:33:35,,,,,,,,,,,,,,,,,,,
2023-11-30 10:17:19,5.0,2.0,,,,,,,,1.0,,,,,,,,,
2024-01-30 11:59:59,3.0,3.0,,,3.0,,,,1.0,1.0,,,,,,,,,
2023-11-08 15:00:07,6.0,,,,3.0,,,,2.0,1.0,,,,,,,,,
